timer,temp,vibX,vibY,vibZ,magnitude,rms,,,,,,,,,,,,,,,,,,,,,
18:58:32,31.13,-9.53,-3.53,-1.69,10.30,5.95,,,,,,,,,,,,,,,,,,,,,
18:58:35,31.07,-9.73,-3.61,-1.65,10.51,6.07,,,,,,,,,,,,,,,,,,,,,
18:58:40,31.11,-10.04,-3.69,-1.61,10.82,6.25,,,,,,,,,,,,,,,,,,,,,
18:58:45,31.05,-9.22,-3.69,-1.57,10.05,5.80,,,,,,,,,,,,,,,,,,,,,
18:58:49,31.05,-9.53,-3.73,-1.53,10.35,5.98,,,,,,,,,,,,,,,,,,,,,
18:58:52,31.01,-9.65,-3.61,-1.53,10.42,6.01,,,,,,,,,,,,,,,,,,,,,
18:58:56,31.07,-9.85,-3.96,-1.53,10.72,6.19,,,,,,,,,,,,,,,,,,,,,
18:59:01,31.11,-9.77,-3.57,-1.45,10.50,6.06,,,,,,,,,,,,,,,,,,,,,
18:59:09,31.11,-9.65,-3.45,-1.61,10.37,5.99,,,,,,,,,,,,,,,,,,,,,
18:59:11,30.99,-9.65,-3.73,-1.49,10.45,6.03,,,,,,,,,,,,,,,,,,,,,
18:59:17,31.07,-9.92,-4.12,-1.65,10.87,6.28,,,,,,,,,,,,,,,,,,,,,
18:59:20,31.01,-9.57,-3.37,-1.45,10.25,5.92,,,,,,,,,,,,,,,,,,,,,
18:59:25,31.05,-9.81,-4.35,-1.49,10.83,6.25,,,,,,,,,,,,,,,,,,,,,
18:59:28,30.99,-9.92,-3.61,-1.57,10.68,6.16,,,,,,,,,,,,,,,,,,,,,
18:59:32,31.01,-9.85,-3.33,-1.80,10.55,6.09,,,,,,,,,,,,,,,,,,,,,
18:59:38,30.99,-9.61,-3.77,-1.53,10.44,6.02,,,,,,,,,,,,,,,,,,,,,
18:59:41,29.57,-10.04,-3.65,-1.57,10.80,6.24,,,,,,,,,,,,,,,,,,,,,
18:59:45,30.93,-9.96,-3.61,-1.65,10.72,6.19,,,,,,,,,,,,,,,,,,,,,
18:59:51,29.77,-9.53,-3.81,-1.65,10.40,6.00,,,,,,,,,,,,,,,,,,,,,
18:59:56,29.83,-9.57,-4.16,-1.41,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
19:00:00,30.11,-9.89,-3.65,-1.57,10.65,6.15,,,,,,,,,,,,,,,,,,,,,
19:00:06,28.77,-9.92,-3.96,-1.65,10.81,6.24,,,,,,,,,,,,,,,,,,,,,
19:00:12,29.51,-9.92,-3.65,-1.61,10.70,6.18,,,,,,,,,,,,,,,,,,,,,
19:00:17,29.89,-9.49,-3.92,-1.69,10.41,6.01,,,,,,,,,,,,,,,,,,,,,
19:00:23,29.91,-9.89,-3.77,-1.49,10.68,6.17,,,,,,,,,,,,,,,,,,,,,
19:00:26,30.15,-9.96,-3.77,-1.69,10.78,6.23,,,,,,,,,,,,,,,,,,,,,
19:00:30,28.91,-9.61,-3.57,-1.53,10.37,5.99,,,,,,,,,,,,,,,,,,,,,
19:00:34,29.63,-9.41,-3.26,-1.73,10.11,5.84,,,,,,,,,,,,,,,,,,,,,
19:00:38,30.03,-9.49,-3.22,-1.73,10.17,5.87,,,,,,,,,,,,,,,,,,,,,
19:00:44,29.79,-9.61,-3.41,-1.65,10.33,5.96,,,,,,,,,,,,,,,,,,,,,
19:00:50,29.97,-9.34,-3.45,-1.73,10.10,5.83,,,,,,,,,,,,,,,,,,,,,
19:00:56,30.15,-9.65,-3.37,-1.61,10.35,5.98,,,,,,,,,,,,,,,,,,,,,
19:01:00,29.65,-9.89,-3.81,-1.65,10.72,6.19,,,,,,,,,,,,,,,,,,,,,
19:01:07,30.11,-9.92,-3.33,-1.69,10.60,6.12,,,,,,,,,,,,,,,,,,,,,
19:01:10,31.25,-9.77,-3.22,-1.73,10.43,6.02,,,,,,,,,,,,,,,,,,,,,
19:01:15,30.65,-9.69,-3.96,-1.53,10.58,6.11,,,,,,,,,,,,,,,,,,,,,
19:01:19,30.93,-9.10,-4.32,-1.29,10.16,5.86,,,,,,,,,,,,,,,,,,,,,
19:01:25,32.09,-9.77,-3.26,-1.73,10.44,6.03,,,,,,,,,,,,,,,,,,,,,
19:01:30,32.77,-9.92,-2.86,-1.69,10.47,6.04,,,,,,,,,,,,,,,,,,,,,
19:01:37,32.05,-9.34,-3.45,-1.61,10.08,5.82,,,,,,,,,,,,,,,,,,,,,
19:01:41,32.25,-9.73,-3.92,-1.53,10.60,6.12,,,,,,,,,,,,,,,,,,,,,
19:01:46,34.47,-9.77,-4.16,-1.41,10.71,6.18,,,,,,,,,,,,,,,,,,,,,
19:01:55,34.37,-10.04,-3.30,-1.77,10.72,6.19,,,,,,,,,,,,,,,,,,,,,
19:01:59,35.29,-9.57,-4.59,-1.45,10.71,6.19,,,,,,,,,,,,,,,,,,,,,
19:02:04,35.21,-9.10,-4.59,-1.29,10.27,5.93,,,,,,,,,,,,,,,,,,,,,
19:02:10,34.09,-9.65,-3.33,-1.45,10.31,5.95,,,,,,,,,,,,,,,,,,,,,
19:02:15,32.39,-9.77,-3.37,-1.69,10.47,6.05,,,,,,,,,,,,,,,,,,,,,
19:02:19,33.29,-9.53,-3.10,-1.61,10.15,5.86,,,,,,,,,,,,,,,,,,,,,
19:02:25,35.05,-9.14,-3.30,-1.37,9.81,5.67,,,,,,,,,,,,,,,,,,,,,
19:02:34,34.29,-9.92,-3.53,-1.57,10.65,6.15,,,,,,,,,,,,,,,,,,,,,
19:02:37,32.17,-9.89,-4.00,-1.61,10.79,6.23,,,,,,,,,,,,,,,,,,,,,
19:02:43,30.71,-9.73,-3.61,-1.49,10.48,6.05,,,,,,,,,,,,,,,,,,,,,
19:02:52,34.07,-9.77,-3.65,-1.61,10.55,6.09,,,,,,,,,,,,,,,,,,,,,
19:02:57,31.83,-9.73,-3.65,-1.61,10.51,6.07,,,,,,,,,,,,,,,,,,,,,
19:03:03,31.95,-9.73,-3.65,-1.61,10.51,6.07,,,,,,,,,,,,,,,,,,,,,
19:03:09,31.89,-9.77,-3.69,-1.65,10.57,6.10,,,,,,,,,,,,,,,,,,,,,
19:03:15,31.89,-9.77,-3.69,-1.53,10.55,6.09,,,,,,,,,,,,,,,,,,,,,
19:03:21,31.83,-9.77,-3.65,-1.61,10.55,6.09,,,,,,,,,,,,,,,,,,,,,
19:03:27,31.81,-9.77,-3.73,-1.65,10.58,6.11,,,,,,,,,,,,,,,,,,,,,
19:03:33,31.81,-9.77,-3.65,-1.57,10.54,6.09,,,,,,,,,,,,,,,,,,,,,
19:03:38,31.91,-9.73,-3.65,-1.65,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
19:03:46,31.81,-9.73,-3.65,-1.65,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
19:03:50,31.81,-9.77,-3.65,-1.61,10.55,6.09,,,,,,,,,,,,,,,,,,,,,
19:03:56,31.77,-9.69,-3.69,-1.65,10.50,6.06,,,,,,,,,,,,,,,,,,,,,
19:04:01,31.77,-9.77,-3.65,-1.53,10.54,6.08,,,,,,,,,,,,,,,,,,,,,
21:14:03,29.93,-9.77,-3.65,-1.61,10.55,6.09,,,,,,,,,,,,,,,,,,,,,
21:14:06,29.99,-9.73,-3.73,-1.45,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
21:14:10,29.93,-9.73,-3.65,-1.53,10.50,6.06,,,,,,,,,,,,,,,,,,,,,
21:14:16,29.89,-9.69,-3.65,-1.57,10.47,6.05,,,,,,,,,,,,,,,,,,,,,
21:14:19,30.03,-9.57,-3.84,-1.53,10.43,6.02,,,,,,,,,,,,,,,,,,,,,
21:14:23,30.03,-9.65,-4.16,-1.41,10.60,6.12,,,,,,,,,,,,,,,,,,,,,
21:14:27,30.05,-9.49,-4.16,-1.33,10.45,6.03,,,,,,,,,,,,,,,,,,,,,
21:14:30,30.11,-9.65,-3.77,-1.53,10.47,6.05,,,,,,,,,,,,,,,,,,,,,
21:14:34,30.09,-9.61,-3.06,-1.84,10.25,5.92,,,,,,,,,,,,,,,,,,,,,
21:14:38,30.19,-9.77,-3.92,-1.49,10.63,6.14,,,,,,,,,,,,,,,,,,,,,
21:14:45,30.11,-9.77,-3.14,-1.69,10.40,6.00,,,,,,,,,,,,,,,,,,,,,
21:14:50,30.09,-9.41,-3.88,-1.49,10.29,5.94,,,,,,,,,,,,,,,,,,,,,
21:14:56,30.03,-9.26,-4.32,-1.29,10.30,5.94,,,,,,,,,,,,,,,,,,,,,
21:15:01,30.05,-9.69,-3.73,-1.53,10.49,6.06,,,,,,,,,,,,,,,,,,,,,
21:15:07,30.05,-9.34,-4.00,-1.41,10.26,5.92,,,,,,,,,,,,,,,,,,,,,
21:15:11,30.09,-9.30,-3.02,-1.53,9.89,5.71,,,,,,,,,,,,,,,,,,,,,
21:15:14,30.11,-9.49,-3.61,-1.49,10.26,5.93,,,,,,,,,,,,,,,,,,,,,
21:15:20,30.11,-9.49,-3.37,-1.61,10.20,5.89,,,,,,,,,,,,,,,,,,,,,
21:15:23,29.55,-9.57,-4.08,-1.41,10.50,6.06,,,,,,,,,,,,,,,,,,,,,
21:15:27,34.23,-9.38,-4.20,-1.37,10.36,5.98,,,,,,,,,,,,,,,,,,,,,
21:15:33,34.89,-9.81,-4.04,-1.41,10.70,6.18,,,,,,,,,,,,,,,,,,,,,
21:15:37,34.97,-9.53,-4.35,-1.33,10.56,6.10,,,,,,,,,,,,,,,,,,,,,
21:15:43,35.07,-9.65,-3.77,-1.45,10.46,6.04,,,,,,,,,,,,,,,,,,,,,
21:15:46,34.89,-9.57,-3.41,-1.53,10.28,5.93,,,,,,,,,,,,,,,,,,,,,
21:15:51,34.23,-9.85,-3.57,-1.53,10.58,6.11,,,,,,,,,,,,,,,,,,,,,
21:15:55,34.13,-9.41,-3.77,-1.57,10.26,5.92,,,,,,,,,,,,,,,,,,,,,
21:16:01,34.59,-9.49,-4.32,-1.29,10.51,6.07,,,,,,,,,,,,,,,,,,,,,
21:16:05,35.99,-9.34,-3.77,-1.45,10.17,5.87,,,,,,,,,,,,,,,,,,,,,
21:16:11,37.53,-10.32,-3.18,-1.80,10.95,6.32,,,,,,,,,,,,,,,,,,,,,
21:16:17,40.03,-9.57,-3.84,-1.61,10.44,6.03,,,,,,,,,,,,,,,,,,,,,
21:16:21,46.41,-9.81,-3.45,-1.53,10.51,6.07,,,,,,,,,,,,,,,,,,,,,
21:16:25,47.55,-9.41,-3.84,-1.49,10.28,5.93,,,,,,,,,,,,,,,,,,,,,
21:16:31,48.89,-9.85,-3.81,-1.65,10.68,6.17,,,,,,,,,,,,,,,,,,,,,
21:16:37,48.65,-9.53,-3.88,-1.57,10.41,6.01,,,,,,,,,,,,,,,,,,,,,
21:16:48,31.57,-9.69,-3.65,-1.53,10.47,6.04,,,,,,,,,,,,,,,,,,,,,
21:16:51,31.41,-9.73,-3.73,-1.57,10.54,6.08,,,,,,,,,,,,,,,,,,,,,
21:16:56,31.27,-9.73,-3.69,-1.57,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
21:17:00,31.25,-9.77,-3.69,-1.53,10.55,6.09,,,,,,,,,,,,,,,,,,,,,
21:17:05,31.27,-9.73,-3.69,-1.57,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
21:17:11,31.21,-9.77,-3.65,-1.57,10.54,6.09,,,,,,,,,,,,,,,,,,,,,
21:17:16,31.21,-9.73,-3.81,-1.45,10.55,6.09,,,,,,,,,,,,,,,,,,,,,
21:17:22,31.15,-9.69,-3.61,-1.61,10.46,6.04,,,,,,,,,,,,,,,,,,,,,
21:17:26,31.07,-9.65,-3.69,-1.37,10.42,6.02,,,,,,,,,,,,,,,,,,,,,
21:17:31,31.13,-9.65,-4.12,-1.29,10.57,6.10,,,,,,,,,,,,,,,,,,,,,
21:17:37,31.07,-9.57,-3.49,-1.65,10.32,5.96,,,,,,,,,,,,,,,,,,,,,
21:17:42,31.19,-9.73,-3.73,-1.61,10.54,6.09,,,,,,,,,,,,,,,,,,,,,
21:17:47,31.11,-9.73,-3.53,-1.53,10.46,6.04,,,,,,,,,,,,,,,,,,,,,
21:17:51,31.27,-9.69,-3.18,-1.53,10.31,5.95,,,,,,,,,,,,,,,,,,,,,
21:17:56,31.19,-10.20,-3.22,-1.69,10.83,6.25,,,,,,,,,,,,,,,,,,,,,
21:18:01,31.25,-9.89,-3.77,-1.69,10.71,6.18,,,,,,,,,,,,,,,,,,,,,
21:18:06,31.13,-9.61,-3.81,-1.41,10.43,6.02,,,,,,,,,,,,,,,,,,,,,
21:18:12,31.13,-9.69,-3.81,-1.57,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
21:18:17,31.07,-9.61,-3.49,-1.49,10.33,5.97,,,,,,,,,,,,,,,,,,,,,
21:18:24,32.99,-9.69,-3.73,-1.53,10.49,6.06,,,,,,,,,,,,,,,,,,,,,
21:18:28,32.11,-9.53,-4.35,-1.41,10.57,6.11,,,,,,,,,,,,,,,,,,,,,
21:18:32,31.57,-9.65,-3.77,-1.45,10.46,6.04,,,,,,,,,,,,,,,,,,,,,
21:18:36,31.63,-9.85,-4.43,-1.22,10.87,6.27,,,,,,,,,,,,,,,,,,,,,
21:18:40,31.21,-9.69,-4.00,-1.49,10.59,6.11,,,,,,,,,,,,,,,,,,,,,
21:18:44,31.57,-9.57,-3.53,-1.49,10.31,5.95,,,,,,,,,,,,,,,,,,,,,
21:18:50,31.01,-9.69,-4.00,-1.41,10.58,6.11,,,,,,,,,,,,,,,,,,,,,
21:18:53,31.77,-9.92,-3.18,-1.80,10.58,6.11,,,,,,,,,,,,,,,,,,,,,
21:18:57,31.77,-9.77,-3.26,-1.69,10.43,6.02,,,,,,,,,,,,,,,,,,,,,
21:19:00,33.69,-9.41,-3.92,-1.45,10.30,5.95,,,,,,,,,,,,,,,,,,,,,
21:19:04,36.31,-9.73,-3.49,-1.57,10.45,6.04,,,,,,,,,,,,,,,,,,,,,
21:19:09,34.89,-9.61,-3.22,-1.53,10.25,5.92,,,,,,,,,,,,,,,,,,,,,
21:19:13,34.93,-10.08,-2.98,-1.69,10.65,6.15,,,,,,,,,,,,,,,,,,,,,
21:19:16,36.13,-9.73,-3.49,-1.57,10.45,6.04,,,,,,,,,,,,,,,,,,,,,
21:19:19,37.69,-9.14,-3.84,-1.41,10.02,5.78,,,,,,,,,,,,,,,,,,,,,
21:19:27,38.97,-9.73,-2.59,-1.61,10.19,5.89,,,,,,,,,,,,,,,,,,,,,
21:19:29,40.73,-9.89,-3.49,-1.57,10.60,6.12,,,,,,,,,,,,,,,,,,,,,
21:19:49,30.47,-9.81,-3.18,-1.73,10.45,6.03,,,,,,,,,,,,,,,,,,,,,
21:19:55,30.57,-9.96,-4.12,-1.45,10.88,6.28,,,,,,,,,,,,,,,,,,,,,
21:19:59,30.59,-9.85,-3.53,-1.57,10.58,6.11,,,,,,,,,,,,,,,,,,,,,
21:20:04,30.59,-9.77,-3.69,-1.53,10.55,6.09,,,,,,,,,,,,,,,,,,,,,
21:20:08,30.47,-9.73,-3.69,-1.49,10.51,6.07,,,,,,,,,,,,,,,,,,,,,
21:20:13,30.47,-9.81,-3.69,-1.57,10.59,6.12,,,,,,,,,,,,,,,,,,,,,
21:20:19,30.43,-9.77,-3.69,-1.49,10.55,6.09,,,,,,,,,,,,,,,,,,,,,
21:20:25,30.39,-9.89,-3.77,-1.53,10.69,6.17,,,,,,,,,,,,,,,,,,,,,
21:20:30,30.47,-9.77,-4.04,-1.41,10.66,6.16,,,,,,,,,,,,,,,,,,,,,
21:20:34,30.37,-9.53,-3.84,-1.61,10.40,6.01,,,,,,,,,,,,,,,,,,,,,
21:20:40,30.45,-9.38,-4.16,-1.37,10.35,5.97,,,,,,,,,,,,,,,,,,,,,
21:20:46,30.53,-10.08,-3.22,-1.73,10.72,6.19,,,,,,,,,,,,,,,,,,,,,
21:20:51,30.59,-9.81,-3.33,-1.65,10.49,6.06,,,,,,,,,,,,,,,,,,,,,
21:20:55,30.53,-9.38,-3.88,-1.53,10.26,5.93,,,,,,,,,,,,,,,,,,,,,
21:20:59,30.51,-9.49,-4.08,-1.49,10.44,6.03,,,,,,,,,,,,,,,,,,,,,
21:21:02,30.53,-9.73,-3.73,-1.45,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
21:21:06,30.47,-9.96,-3.41,-1.14,10.59,6.12,,,,,,,,,,,,,,,,,,,,,
21:21:10,30.47,-9.73,-3.45,-1.61,10.45,6.03,,,,,,,,,,,,,,,,,,,,,
21:21:14,30.47,-9.85,-3.88,-1.33,10.67,6.16,,,,,,,,,,,,,,,,,,,,,
21:21:18,30.51,-9.57,-3.53,-1.73,10.35,5.97,,,,,,,,,,,,,,,,,,,,,
21:21:22,30.47,-9.85,-3.92,-1.41,10.69,6.17,,,,,,,,,,,,,,,,,,,,,
21:21:25,29.15,-8.83,-4.04,-1.41,9.81,5.66,,,,,,,,,,,,,,,,,,,,,
21:21:29,32.41,-9.57,-4.24,-1.45,10.57,6.10,,,,,,,,,,,,,,,,,,,,,
21:21:36,31.81,-9.49,-3.81,-1.37,10.32,5.96,,,,,,,,,,,,,,,,,,,,,
21:21:39,30.97,-9.41,-4.24,-1.18,10.39,6.00,,,,,,,,,,,,,,,,,,,,,
21:21:43,31.25,-10.08,-3.53,-1.57,10.80,6.23,,,,,,,,,,,,,,,,,,,,,
21:21:49,32.09,-10.12,-4.04,-1.41,10.99,6.34,,,,,,,,,,,,,,,,,,,,,
21:21:53,31.55,-9.45,-3.02,-1.77,10.08,5.82,,,,,,,,,,,,,,,,,,,,,
21:21:59,30.87,-10.28,-2.67,-1.61,10.74,6.20,,,,,,,,,,,,,,,,,,,,,
21:22:02,30.79,-10.47,-3.81,-1.45,11.24,6.49,,,,,,,,,,,,,,,,,,,,,
21:22:06,32.77,-10.08,-3.02,-1.69,10.66,6.15,,,,,,,,,,,,,,,,,,,,,
21:22:10,34.63,-8.71,-4.86,-1.14,10.04,5.80,,,,,,,,,,,,,,,,,,,,,
21:22:13,34.59,-10.36,-3.49,-1.57,11.04,6.37,,,,,,,,,,,,,,,,,,,,,
21:22:19,36.65,-10.00,-3.73,-1.53,10.78,6.23,,,,,,,,,,,,,,,,,,,,,
21:22:25,39.13,-9.34,-3.65,-1.53,10.14,5.85,,,,,,,,,,,,,,,,,,,,,
21:22:29,39.83,-9.69,-4.79,-1.22,10.88,6.28,,,,,,,,,,,,,,,,,,,,,
21:22:54,30.81,-9.57,-3.81,-1.37,10.39,6.00,,,,,,,,,,,,,,,,,,,,,
21:22:57,31.35,-9.69,-3.73,-1.61,10.51,6.07,,,,,,,,,,,,,,,,,,,,,
21:23:01,31.27,-9.73,-3.73,-1.57,10.54,6.08,,,,,,,,,,,,,,,,,,,,,
21:23:05,31.33,-9.77,-3.69,-1.57,10.56,6.10,,,,,,,,,,,,,,,,,,,,,
21:23:09,31.27,-9.73,-3.73,-1.57,10.54,6.08,,,,,,,,,,,,,,,,,,,,,
21:23:13,31.19,-9.77,-3.69,-1.65,10.57,6.10,,,,,,,,,,,,,,,,,,,,,
21:23:16,31.21,-9.73,-3.65,-1.53,10.50,6.06,,,,,,,,,,,,,,,,,,,,,
21:23:24,31.25,-9.77,-3.65,-1.57,10.54,6.09,,,,,,,,,,,,,,,,,,,,,
21:23:27,31.11,-9.77,-3.77,-1.53,10.58,6.11,,,,,,,,,,,,,,,,,,,,,
21:23:32,31.07,-9.49,-3.45,-1.41,10.20,5.89,,,,,,,,,,,,,,,,,,,,,
21:23:36,31.21,-9.57,-3.88,-1.45,10.43,6.02,,,,,,,,,,,,,,,,,,,,,
21:23:47,31.21,-9.57,-3.73,-1.37,10.36,5.98,,,,,,,,,,,,,,,,,,,,,
21:23:49,31.21,-9.92,-4.35,-1.41,10.93,6.31,,,,,,,,,,,,,,,,,,,,,
21:23:52,31.25,-9.49,-3.61,-1.45,10.26,5.92,,,,,,,,,,,,,,,,,,,,,
21:23:57,31.25,-9.69,-3.22,-1.65,10.34,5.97,,,,,,,,,,,,,,,,,,,,,
21:24:03,31.27,-9.77,-3.92,-1.33,10.61,6.13,,,,,,,,,,,,,,,,,,,,,
21:24:09,31.15,-9.49,-3.57,-1.45,10.25,5.92,,,,,,,,,,,,,,,,,,,,,
21:24:14,31.21,-9.61,-3.41,-1.45,10.30,5.95,,,,,,,,,,,,,,,,,,,,,
21:24:20,31.19,-9.92,-4.08,-1.49,10.83,6.26,,,,,,,,,,,,,,,,,,,,,
21:24:26,31.21,-9.96,-3.45,-1.57,10.66,6.16,,,,,,,,,,,,,,,,,,,,,
21:24:32,30.59,-9.81,-3.65,-1.57,10.58,6.11,,,,,,,,,,,,,,,,,,,,,
21:24:36,31.47,-9.73,-3.18,-1.77,10.39,6.00,,,,,,,,,,,,,,,,,,,,,
21:24:39,32.63,-10.04,-3.30,-1.45,10.67,6.16,,,,,,,,,,,,,,,,,,,,,
21:24:45,33.13,-9.49,-4.35,-1.57,10.56,6.10,,,,,,,,,,,,,,,,,,,,,
21:24:48,39.27,-9.92,-3.96,-1.33,10.77,6.22,,,,,,,,,,,,,,,,,,,,,
21:24:52,42.03,-9.53,-2.71,-1.80,10.07,5.82,,,,,,,,,,,,,,,,,,,,,
21:24:56,40.19,-9.89,-3.22,-1.61,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
21:25:02,43.93,-10.00,-3.02,-1.61,10.57,6.10,,,,,,,,,,,,,,,,,,,,,
21:25:05,39.05,-9.61,-3.69,-1.45,10.40,6.00,,,,,,,,,,,,,,,,,,,,,
21:25:08,29.99,-9.65,-4.28,-1.41,10.65,6.15,,,,,,,,,,,,,,,,,,,,,
21:25:14,30.67,-9.96,-3.61,-1.49,10.70,6.18,,,,,,,,,,,,,,,,,,,,,
21:25:18,30.57,-9.69,-3.77,-1.53,10.51,6.07,,,,,,,,,,,,,,,,,,,,,
21:25:24,30.53,-9.73,-3.69,-1.53,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
21:25:27,30.39,-9.73,-3.73,-1.53,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
21:25:32,30.43,-9.77,-3.69,-1.45,10.54,6.09,,,,,,,,,,,,,,,,,,,,,
21:25:36,30.43,-9.77,-3.65,-1.49,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
21:25:40,30.59,-9.81,-3.65,-1.49,10.57,6.10,,,,,,,,,,,,,,,,,,,,,
21:25:57,30.59,-9.77,-3.69,-1.53,10.55,6.09,,,,,,,,,,,,,,,,,,,,,
21:26:02,30.37,-9.41,-3.84,-1.53,10.28,5.94,,,,,,,,,,,,,,,,,,,,,
21:26:09,30.57,-9.69,-3.69,-1.45,10.47,6.04,,,,,,,,,,,,,,,,,,,,,
21:26:12,30.39,-9.73,-4.16,-1.33,10.66,6.16,,,,,,,,,,,,,,,,,,,,,
21:26:16,30.63,-9.77,-3.69,-1.41,10.54,6.08,,,,,,,,,,,,,,,,,,,,,
21:26:22,30.45,-9.92,-3.61,-1.45,10.66,6.15,,,,,,,,,,,,,,,,,,,,,
21:26:27,30.51,-9.69,-3.88,-1.29,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
21:26:33,30.51,-9.77,-3.30,-1.65,10.44,6.03,,,,,,,,,,,,,,,,,,,,,
21:26:37,30.45,-10.40,-3.77,-1.53,11.16,6.44,,,,,,,,,,,,,,,,,,,,,
21:26:42,30.33,-9.30,-3.88,-1.45,10.18,5.88,,,,,,,,,,,,,,,,,,,,,
21:26:46,30.37,-9.92,-3.81,-1.57,10.74,6.20,,,,,,,,,,,,,,,,,,,,,
21:26:51,30.23,-9.26,-4.55,-1.29,10.40,6.00,,,,,,,,,,,,,,,,,,,,,
21:26:57,30.51,-9.96,-3.69,-1.49,10.73,6.19,,,,,,,,,,,,,,,,,,,,,
21:27:06,33.71,-9.53,-3.81,-1.33,10.35,5.98,,,,,,,,,,,,,,,,,,,,,
21:27:10,32.95,-9.61,-3.69,-1.37,10.39,6.00,,,,,,,,,,,,,,,,,,,,,
21:27:14,33.41,-9.81,-3.84,-1.41,10.63,6.14,,,,,,,,,,,,,,,,,,,,,
21:27:20,33.47,-9.49,-3.37,-1.65,10.21,5.89,,,,,,,,,,,,,,,,,,,,,
21:27:24,32.99,-9.73,-3.53,-1.57,10.47,6.04,,,,,,,,,,,,,,,,,,,,,
21:27:29,32.11,-9.38,-3.92,-1.45,10.27,5.93,,,,,,,,,,,,,,,,,,,,,
21:27:32,33.29,-9.61,-4.28,-1.61,10.64,6.14,,,,,,,,,,,,,,,,,,,,,
21:27:36,34.39,-9.38,-3.92,-1.49,10.27,5.93,,,,,,,,,,,,,,,,,,,,,
21:27:44,35.01,-9.77,-3.33,-1.57,10.44,6.03,,,,,,,,,,,,,,,,,,,,,
21:27:49,38.69,-9.92,-3.22,-1.49,10.54,6.08,,,,,,,,,,,,,,,,,,,,,
21:28:02,40.53,-9.53,-3.84,-1.41,10.38,5.99,,,,,,,,,,,,,,,,,,,,,
21:28:08,31.95,-9.65,-4.04,-1.49,10.57,6.10,,,,,,,,,,,,,,,,,,,,,
21:28:14,31.47,-9.38,-3.92,-1.29,10.25,5.92,,,,,,,,,,,,,,,,,,,,,
21:28:37,27.99,-9.73,-3.69,-1.53,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
21:28:44,29.17,-9.73,-3.69,-1.49,10.51,6.07,,,,,,,,,,,,,,,,,,,,,
21:28:49,32.53,-9.73,-3.69,-1.53,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
21:29:00,29.99,-9.73,-3.69,-1.57,10.52,6.07,,,,,,,,,,,,,,,,,,,,,
21:29:09,30.05,-9.73,-3.69,-1.49,10.51,6.07,,,,,,,,,,,,,,,,,,,,,
21:29:12,30.05,-9.61,-3.77,-1.57,10.44,6.03,,,,,,,,,,,,,,,,,,,,,
21:29:17,29.93,-9.69,-3.84,-1.49,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
21:29:23,29.99,-9.89,-3.61,-1.41,10.62,6.13,,,,,,,,,,,,,,,,,,,,,
21:29:28,30.11,-9.96,-3.41,-1.61,10.65,6.15,,,,,,,,,,,,,,,,,,,,,
21:29:34,30.09,-9.41,-3.77,-1.33,10.23,5.91,,,,,,,,,,,,,,,,,,,,,
21:29:38,30.09,-9.77,-3.73,-1.53,10.57,6.10,,,,,,,,,,,,,,,,,,,,,
21:29:44,30.11,-9.61,-3.53,-1.41,10.34,5.97,,,,,,,,,,,,,,,,,,,,,
21:29:50,30.25,-10.08,-3.92,-1.57,10.93,6.31,,,,,,,,,,,,,,,,,,,,,
21:29:57,30.19,-10.16,-3.18,-1.77,10.79,6.23,,,,,,,,,,,,,,,,,,,,,
21:30:02,30.15,-9.73,-3.49,-1.53,10.45,6.03,,,,,,,,,,,,,,,,,,,,,
21:30:10,30.31,-9.61,-3.33,-1.61,10.30,5.95,,,,,,,,,,,,,,,,,,,,,
21:30:15,28.43,-9.61,-3.57,-1.53,10.37,5.99,,,,,,,,,,,,,,,,,,,,,
21:30:21,32.85,-10.12,-3.14,-1.65,10.72,6.19,,,,,,,,,,,,,,,,,,,,,
21:30:26,31.11,-9.77,-3.33,-1.49,10.43,6.02,,,,,,,,,,,,,,,,,,,,,
21:30:32,31.43,-9.73,-3.73,-1.53,10.53,6.08,,,,,,,,,,,,,,,,,,,,,
21:30:38,31.35,-9.96,-3.33,-1.65,10.64,6.14,,,,,,,,,,,,,,,,,,,,,
21:30:44,31.13,-9.34,-4.16,-1.41,10.32,5.96,,,,,,,,,,,,,,,,,,,,,
21:30:50,34.83,-9.61,-3.26,-1.53,10.26,5.93,,,,,,,,,,,,,,,,,,,,,
21:30:55,36.93,-10.16,-3.30,-1.73,10.82,6.25,,,,,,,,,,,,,,,,,,,,,
